SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL
2021.0,Y,KEESEPT21,2021-09-18,3,5,1155,1155,Protest,Protest,,,,,DB/BR,C,,Y,,,,Street Sense,Street Sense,Majestic Bonnie,Majestic Bonnie,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,Lucan Bloodstock,,,,220000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1156,1156,Sense You Asked,Sense You Asked,,,,,DB/BR,C,,Y,,,,Street Sense,Street Sense,Malibu Model,Malibu Model,,,,,,,,,,"Lane's End, Agent ",,,,"Shepherd Equine Advisers, Agent for Larry Hirsch",,,,270000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1157,1157,Royal Mende,Royal Mende,,,,,B    ,C,,Y,,,,Mendelssohn,Mendelssohn,Malibu Royalty,Malibu Royalty,,,,,,,,,,"Gainesway, Agent for Walmac Farm, LLC ",,,,"R.N.A. (70,000)",,,,,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1158,1158,Buckeye Don,Buckeye Don,,,,,B,C,,Y,,,,Speightstown,Speightstown,Malibu Treasure,Malibu Treasure,,,,,,,,,,"Denali Stud, Agent XLVI ",,,,John Williams,,,,200000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1159,1159,Coldstream,Coldstream,,,,,CH,C,,Y,,,,Justify,Justify,Maple Forest,Maple Forest,,,,,,,,,,Blue Heaven Farm ,,,,Out,,,,0,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1160,1160,Vita de Vito,Vita de Vito,,,,,CH,F,,Y,,,,West Coast,West Coast,Margate Gardens,Margate Gardens,,,,,,,,,,"Runnymede Farm LLC, Agent ",,,,Out,,,,0,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1161,1161,King Matina,King Matina,,,,,GR/RO,C,,Y,,,,Empire Maker,Empire Maker,Marlinspike,Marlinspike,,,,,,,,,,"Gainesway, Agent X ",,,,Out,,,,0,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1162,1162,Freedom for All,Freedom for All,,,,,DB/BR,F,,Y,,,,American Freedom,American Freedom,Marvelous Spot,Marvelous Spot,,,,,,,,,,"Machmer Hall Sales, Agent for Machmer Hall et al. II ",,,,"Kenneth McPeek, Agent",,,,90000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1163,1163,Solevo,Solevo,,,,,DB/BR,F,,Y,,,,Street Sense,Street Sense,Marwa (GB),Marwa (GB),,,,,,,,,,"Runnymede Farm LLC, Agent ",,,,"Joe Migliore, Agt for Adelphi Racing Club",,,,90000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1164,1164,Mi Pronto,Mi Pronto,,,,,DB/BR,F,,Y,,,,Protonico,Protonico,Matryoshka Doll,Matryoshka Doll,,,,,,,,,,"Taylor Made Sales Agency, Agent CV ",,,,Calumet Farm,,,,120000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1165,1165,Border Spin,Border Spin,,,,,B,C,,Y,,,,Hard Spun,Hard Spun,Maude S,Maude S,,,,,,,,,,"Eaton Sales, Agent ",,,,Keith Asmussen,,,,25000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1166,1166,Demolition Duke,Demolition Duke,,,,,B,C,,Y,,,,Good Magic,Good Magic,Media Madness,Media Madness,,,,,,,,,,"Pope McLean (Crestwood Farm), Agent III ",,,,Thrash / Payne Racing,,,,130000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1167,1167,Wickline,Wickline,,,,,GR/RO,C,,Y,,,,Twirling Candy,Twirling Candy,Mercurial,Mercurial,,,,,,,,,,"Woods Edge Farm (Peter O'Callaghan), Agent ",,,,"Donato Lanni, Agt. for SF Bldstk/Starlight/Madaket",,,,275000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1168,1168,Vince's Magic,Vince's Magic,,,,,CH,C,,Y,,,,Good Magic,Good Magic,Midnight Watch,Midnight Watch,,,,,,,,,,"Sequel New York, Agent ",,,,Out,,,,0,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1169,1169,Cool Hand Kemp,Cool Hand Kemp,,,,,DB/BR,C,,Y,,,,Hard Spun,Hard Spun,Mighty Moon,Mighty Moon,,,,,,,,,,"Lane's End, Agent ",,,,"Chad Schumer, Agent",,,,50000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1170,1170,Captain Choochies,Captain Choochies,,,,,GR/RO,C,,Y,,,,Classic Empire,Classic Empire,Mighty Renee,Mighty Renee,,,,,,,,,,Sierra Farm ,,,,"Gayle Van Leer, Agent",,,,210000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1171,1171,Fridaynightsoldier,Fridaynightsoldier,,,,,GR/RO,C,,Y,,,,Connect,Connect,Mining for Mercury,Mining for Mercury,,,,,,,,,,"Woods Edge Farm (Peter O'Callaghan), Agent ",,,,Flurry Racing Stables ,,,,150000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1172,1172,Algarca,Algarca,,,,,CH,F,,Y,,,,Liam's Map,Liam's Map,Miracle Run,Miracle Run,,,,,,,,,,"Lane's End, Agent ",,,,Off the Hook,,,,20000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1173,1173,Mendi's Girl,Mendi's Girl,,,,,CH,F,,Y,,,,Mendelssohn,Mendelssohn,Miss Derek,Miss Derek,,,,,,,,,,"Taylor Made Sales Agency, Agent XC ",,,,"S. R. Schwartz, Agent",,,,65000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1174,1174,Open Choice,Open Choice,,,,,CH,C,,Y,,,,Classic Empire,Classic Empire,Miss Mockingbird,Miss Mockingbird,,,,,,,,,,"Darby Dan Farm, Agent VII ",,,,JT Racing,,,,65000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1175,1175,Forward Move,Forward Move,,,,,B,C,,Y,,,,Army Mule,Army Mule,Miss Nancy,Miss Nancy,,,,,,,,,,"Woods Edge Farm (Peter O'Callaghan), Agent ",,,,"West Bldstk, Agt. for Repole Stable & St. Elias",,,,225000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1176,1176,Imperial Star,Imperial Star,,,,,DB/BR,C,,Y,,,,Distorted Humor,Distorted Humor,Missy Crissy,Missy Crissy,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,R.G. Sikura,,,,10000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1177,1177,I Got a Guy,I Got a Guy,,,,,CH,C,,Y,,,,Accelerate,Accelerate,Missy's Advantage,Missy's Advantage,,,,,,,,,,"Eaton Sales, Agent ",,,,John Castillo,,,,20000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1178,1178,Impressor,Impressor,,,,,DB/BR,C,,Y,,,,Classic Empire,Classic Empire,Misty Rosette,Misty Rosette,,,,,,,,,,"Sequel New York, Agent for Chester and Mary Broman ",,,,H T C / Voric Stables,,,,110000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1179,1179,Madison's Freggie,Madison's Freggie,,,,,B,F,,Y,,,,Uncle Mo,Uncle Mo,Miz Kella,Miz Kella,,,,,,,,,,Stonehaven Steadings ,,,,Farm Ridge,,,,425000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1180,1180,Procharger,Procharger,,,,,DB/BR,C,,Y,,,,Quality Road,Quality Road,Modacious,Modacious,,,,,,,,,,"Eaton Sales, Agent ",,,,Mike Waters,,,,210000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1181,1181,Southlawn,Southlawn,,,,,B,F,,Y,,,,Pioneerof the Nile,Pioneerof the Nile,Mo d'Amour,Mo d'Amour,,,,,,,,,,"Denali Stud, Agent for WinStar Farm Bred & Raised ",,,,"Deuce Greathouse, Agent for Robert Masterson",,,,290000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1182,1182,Arcangelo,Arcangelo,,,,,GR/RO,C,,Y,,,,Arrogate,Arrogate,Modeling,Modeling,,,,,,,,,,"Gainesway, Agent XLVIII ",,,,Jon Ebbert,,,,35000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1183,1183,Fascinating You,Fascinating You,,,,,B,C,,Y,,,,Justify,Justify,Molly Corbin,Molly Corbin,,,,,,,,,,"Runnymede Farm LLC, Agent ",,,,Meridian International,,,,150000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1184,1184,Three Jewels,Three Jewels,,,,,B    ,C,,Y,,,,American Pharoah,American Pharoah,Momentary Magic,Momentary Magic,,,,,,,,,,Dixiana Farms LLC ,,,,MyRacehorse.com,,,,320000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1185,1185,Lassie's Map,Lassie's Map,,,,,DB/BR,F,,Y,,,,Liam's Map,Liam's Map,Moolah Schmoolah,Moolah Schmoolah,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,CJ Thoroughbreds,,,,175000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1186,1186,Classic Catch,Classic Catch,,,,,DB/BR,C,,Y,,,,Classic Empire,Classic Empire,Moon Catcher,Moon Catcher,,,,,,,,,,"Bluewater Sales LLC, Agent XVIII ",,,,Whisper Hill Farm LLC,,,,110000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1187,1187,Moonflyer,Moonflyer,,,,,CH,C,,Y,,,,Good Magic,Good Magic,Moon Orbit,Moon Orbit,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,Out,,,,0,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1188,1188,Same Ole Mo,Same Ole Mo,,,,,B,C,,Y,,,,Uncle Mo,Uncle Mo,Moravia,Moravia,,,,,,,,,,"Eaton Sales, Agent ",,,,Out,,,,0,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1189,1189,Donegal Danny,Donegal Danny,,,,,GR/RO,C,,Y,,,,Maclean's Music,Maclean's Music,Most Inspiring,Most Inspiring,,,,,,,,,,"Woods Edge Farm (Peter O'Callaghan), Agent ",,,,Jerry Crawford for Donegal Racing,,,,290000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1190,1190,Norah Boo,Norah Boo,,,,,B,F,,Y,,,,Sharp Azteca,Sharp Azteca,Ms. Basnight,Ms. Basnight,,,,,,,,,,"Eaton Sales, Agent ",,,,"Down The Stretch, LLC",,,,40000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1191,1191,Truly Grateful,Truly Grateful,,,,,B,F,,Y,,,,Violence,Violence,Much Obliged,Much Obliged,,,,,,,,,,"Denali Stud, Agent XXIX ",,,,Brookfield,,,,35000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1192,1192,Bread Winner,Bread Winner,,,,,B,C,,Y,,,,Candy Ride (ARG),Candy Ride (ARG),Munny Spunt,Munny Spunt,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,Out,,,,0,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1193,1193,Tiger's Legacy,Tiger's Legacy,,,,,B,C,,Y,,,,Into Mischief,Into Mischief,My Lady Luck,My Lady Luck,,,,,,,,,,"Gainesway, Agent XXXI ",,,,Gary Broad / Walmac Farm,,,,100000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1194,1194,,,,,,,CH,C,,Y,,,,Gun Runner,Gun Runner,My Sister Sue,My Sister Sue,,,,,,,,,,"Denali Stud, Agent LIV ",,,,Out,,,,0,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1195,1195,Rosemead,Rosemead,,,,,GR/RO,F,,Y,,,,Accelerate,Accelerate,Mystic Mama,Mystic Mama,,,,,,,,,,"Scott Mallory, Agent XV ",,,,Martin Anthony,,,,225000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1196,1196,Mr. Pacifist,Mr. Pacifist,,,,,DB/BR,C,,Y,,,,Violence,Violence,Mystra,Mystra,,,,,,,,,,"Runnymede Farm LLC, Agent ",,,,"R.N.A. (47,000)",,,,,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1197,1197,Gilmore,Gilmore,,,,,GR/RO,C,,Y,,,,Twirling Candy,Twirling Candy,My Surfer Girl,My Surfer Girl,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,"Donato Lanni, Agt. for SF Bldstk/Starlight/Madaket",,,,250000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1198,1198,,,,,,,DB/BR,C,,Y,,,,Flatter,Flatter,Need,Need,,,,,,,,,,"Claiborne Farm, Agent ",,,,Powerstown Stud,,,,110000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1199,1199,Funny Uncle,Funny Uncle,,,,,CH,C,,Y,,,,Distorted Humor,Distorted Humor,Night Owl,Night Owl,,,,,,,,,,"Lane's End, Agent ",,,,Michael J. and Linda Mazoch,,,,65000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1200,1200,Naval Warfare,Naval Warfare,,,,,B,C,,Y,,,,Gun Runner,Gun Runner,Noble Fire,Noble Fire,,,,,,,,,,"Gainesway, Agent XLVI ",,,,Out,,,,0,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1201,1201,Jackstown,Jackstown,,,,,CH,C,,Y,,,,Speightstown,Speightstown,No Name Needed,No Name Needed,,,,,,,,,,"Eaton Sales, Agent ",,,,"Donato Lanni, Agt. for SF Bldstk/Starlight/Madaket",,,,160000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1202,1202,Christina's Candy,Christina's Candy,,,,,B,F,,Y,,,,Twirling Candy,Twirling Candy,Oak Marsh,Oak Marsh,,,,,,,,,,"Scott Mallory, Agent I ",,,,"Nick J. Hines, Agent for Slam Dunk Racing",,,,135000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1203,1203,Pleasant Wave,Pleasant Wave,,,,,DB/BR,F,,Y,,,,More Than Ready,More Than Ready,Oak Trees Dancing,Oak Trees Dancing,,,,,,,,,,"Denali Stud, Agent XLVII ",,,,"Meah/Lloyd Bloodstock, Agent for Nguyen and Tran",,,,160000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1204,1204,Wicklow,Wicklow,,,,,B,C,,Y,,,,Kitten's Joy,Kitten's Joy,Ocean Drive,Ocean Drive,,,,,,,,,,Blue Heaven Farm ,,,,Out,,,,0,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1205,1205,Don't Tell Amy,Don't Tell Amy,,,,,DB/BR,F,,Y,,,,Twirling Candy,Twirling Candy,Oh Flatter Me,Oh Flatter Me,,,,,,,,,,"Taylor Made Sales Agency, Agent CVIII ",,,,Migliore Bloodstock & Oracle Bloodstock,,,,235000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1206,1206,Journey Trail,Journey Trail,,,,,CH,C,,Y,,,,Kantharos,Kantharos,Onebrethatatime,Onebrethatatime,,,,,,,,,,"Denali Stud, Agent XXX ",,,,"Asmussen & Woolsey Stables, LLC",,,,120000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1207,1207,Opalescence,Opalescence,,,,,DB/BR,C,,Y,,,,Mendelssohn,Mendelssohn,Opal Blue (IRE),Opal Blue (IRE),,,,,,,,,,"Eaton Sales, Agent ",,,,"R.N.A. (95,000)",,,,,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1208,1208,Majestic Tap,Majestic Tap,,,,,GR/RO,F,,Y,,,,Tapit,Tapit,Our Majesty,Our Majesty,,,,,,,,,,"Taylor Made Sales Agency, Agent CXLVIII ",,,,Out,,,,0,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1209,1209,Volta d'Oro,Volta d'Oro,,,,,B,F,,Y,,,,Bolt d'Oro,Bolt d'Oro,Over the Edge,Over the Edge,,,,,,,,,,"Castle Park Farm LLC (Noel Murphy), Agent VIII ",,,,Ryston Stables,,,,75000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1210,1210,Knight Moon,Knight Moon,,,,,B,C,,Y,,,,Malibu Moon,Malibu Moon,Pacific Whisper,Pacific Whisper,,,,,,,,,,"Garrencasey Sales LLC, Agent II ",,,,"Chad Schumer, Agent",,,,17000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1211,1211,Irresistible Force,Irresistible Force,,,,,DB/BR,F,,Y,,,,Mendelssohn,Mendelssohn,Parisian Affair,Parisian Affair,,,,,,,,,,"Legacy Bloodstock, Agent for Jackpot Farm ",,,,Cynthia B Cutter,,,,75000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1212,1212,Silent Story,Silent Story,,,,,GR/RO,F,,Y,,,,Kitten's Joy,Kitten's Joy,Patou,Patou,,,,,,,,,,"Lane's End, Agent ",,,,"R.N.A. (65,000)",,,,,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1213,1213,Highland Rahy,Highland Rahy,,,,,B,C,,Y,,,,Hard Spun,Hard Spun,Patti O'Rahy,Patti O'Rahy,,,,,,,,,,"Eaton Sales, Agent ",,,,Peter K. L. Chu,,,,160000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1214,1214,Donegal Mischief,Donegal Mischief,,,,,B,C,,Y,,,,Into Mischief,Into Mischief,Pauline Revere,Pauline Revere,,,,,,,,,,"Lane's End, Agent ",,,,Jerry Crawford for Donegal Racing,,,,90000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1215,1215,Egypt,Egypt,,,,,B,C,,Y,,,,Tiznow,Tiznow,Pharoah's Princess,Pharoah's Princess,,,,,,,,,,"Darby Dan Farm, Agent IV ",,,,Hugo Merry Bloodstock for Barry K. Schwartz,,,,125000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1216,1216,Dreamy Breeze,Dreamy Breeze,,,,,B    ,C,,Y,,,,Always Dreaming,Always Dreaming,Playa Blanca,Playa Blanca,,,,,,,,,,"Machmer Hall Sales, Agent for Machmer Hall ",,,,"R.N.A. (67,000)",,,,,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1217,1217,Amerease,Amerease,,,,,B,C,,Y,,,,American Pharoah,American Pharoah,Please Sign In,Please Sign In,,,,,,,,,,"Hurstland Farm (Alfred H. Nuckols, Jr.), Agent III ",,,,R K G Racing,,,,19000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1218,1218,Ah Jeez,Ah Jeez,,,,,B,C,,Y,,,,Mendelssohn,Mendelssohn,Poetic,Poetic,,,,,,,,,,"Machmer Hall Sales, Agent for Machmer Hall ",,,,"Meah/Lloyd, Agt for BG Stables",,,,80000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1219,1219,Mural,Mural,,,,,B,F,,Y,,,,Munnings,Munnings,Political Act,Political Act,,,,,,,,,,Columbiana Farm LLC ,,,,BDR IV & West Point,,,,190000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1220,1220,King of the Gods,King of the Gods,,,,,B,C,,Y,,,,Malibu Moon,Malibu Moon,Ponti Scheme,Ponti Scheme,,,,,,,,,,"Eaton Sales, Agent ",,,,"R.N.A. (70,000)",,,,,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1221,1221,Calm Cool,Calm Cool,,,,,B    ,F,,Y,,,,Collected,Collected,Port Charlotte,Port Charlotte,,,,,,,,,,"Machmer Hall Sales, Agent for Machmer Hall ",,,,"Frank Wooten, Agent",,,,210000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1222,1222,Mendy's Pride,Mendy's Pride,,,,,DB/BR,C,,Y,,,,Mendelssohn,Mendelssohn,Praia,Praia,,,,,,,,,,"Clearsky Farms, Agent I ",,,,West Bloodstock,,,,210000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1223,1223,Dixie Fury,Dixie Fury,,,,,B,C,,Y,,,,Tiznow,Tiznow,Precious Dixie,Precious Dixie,,,,,,,,,,"Taylor Made Sales Agency, Agent IV ",,,,Out,,,,0,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1224,1224,Derby Barbie,Derby Barbie,,,,,B,F,,Y,,,,Justify,Justify,Precious Stone (IRE),Precious Stone (IRE),,,,,,,,,,"Taylor Made Sales Agency, Agent CLXXVIII ",,,,NJ Managing Inc.,,,,47000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1225,1225,Semi Formal,Semi Formal,,,,,GR/RO,C,,Y,,,,Liam's Map,Liam's Map,Pretty Fancy,Pretty Fancy,,,,,,,,,,"Lane's End, Agent ",,,,Out,,,,0,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1226,1226,Fourway Stop,Fourway Stop,,,,,B,F,,Y,,,,Street Sense,Street Sense,Prettypriceygirl,Prettypriceygirl,,,,,,,,,,"Eaton Sales, Agent ",,,,Ernie Kuehne,,,,130000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1227,1227,Provision,Provision,,,,,CH,C,,Y,,,,Goldencents,Goldencents,Princesa de Papi,Princesa de Papi,,,,,,,,,,"Legacy Bloodstock, Agent XXVII ",,,,Gatsas Stables SGV Agent,,,,42000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1228,1228,Royal Misconduct,Royal Misconduct,,,,,B,F,,Y,,,,Into Mischief,Into Mischief,Princessdiane,Princessdiane,,,,,,,,,,Stonehaven Steadings ,,,,"Preferred Equine, Agent for Phil Antonacci",,,,200000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1229,1229,Strictly Confident,Strictly Confident,,,,,DB/BR,C,,Y,,,,Twirling Candy,Twirling Candy,Private Citizen,Private Citizen,,,,,,,,,,"Nursery Place, Agent ",,,,"R.N.A. (95,000)",,,,,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1230,1230,Mage,Mage,,,,,CH,C,,Y,,,,Good Magic,Good Magic,Puca,Puca,,,,,,,,,,"Runnymede Farm LLC, Agent ",,,,New Team,,,,235000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1231,1231,Principessa Mia,Principessa Mia,,,,,DB/BR,F,,Y,,,,Maclean's Music,Maclean's Music,Pulpit Angel,Pulpit Angel,,,,,,,,,,"Lane's End, Agent ",,,,"R.N.A. (80,000)",,,,,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1232,1232,Summonyourcourage,Summonyourcourage,,,,,B,C,,Y,,,,Practical Joke,Practical Joke,Queen of the Realm,Queen of the Realm,,,,,,,,,,"Nursery Place, Agent ",,,,"West Bldstk, Agt. for Repole Stable & St. Elias",,,,500000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1233,1233,Star Attitude,Star Attitude,,,,,DB/BR,C,,Y,,,,Pioneerof the Nile,Pioneerof the Nile,Quick Release,Quick Release,,,,,,,,,,"Claiborne Farm, Agent ",,,,H43 Equine,,,,10000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1234,1234,Driven by Pressure,Driven by Pressure,,,,,B,C,,Y,,,,Accelerate,Accelerate,Quintile,Quintile,,,,,,,,,,"Nursery Place, Agent ",,,,"West Bldstk, Agt. for Repole Stable & St. Elias",,,,160000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1235,1235,Riverside,Riverside,,,,,DB/BR,C,,Y,,,,Bernardini,Bernardini,Rainier,Rainier,,,,,,,,,,"Gainesway, Agent for Stonestreet Bred & Raised ",,,,"Quarter Pole Enterprises, LLC",,,,200000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1236,1236,Hard Times,Hard Times,,,,,B,C,,Y,,,,Goldencents,Goldencents,Ramona's Wildcat,Ramona's Wildcat,,,,,,,,,,"Taylor Made Sales Agency, Agent CLXIX ",,,,"Christina R. Jelm, Agent for Dennis January",,,,80000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1237,1237,Prouver,Prouver,,,,,GR/RO,F,,Y,,,,Justify,Justify,Ready to Act,Ready to Act,,,,,,,,,,"Bluewater Sales LLC, Agent for WinStar Farm Bred & Raised ",,,,BDR IV & West Point,,,,310000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1238,1238,No Confession,No Confession,,,,,B,C,,Y,,,,Into Mischief,Into Mischief,Ready to Confess,Ready to Confess,,,,,,,,,,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent V ",,,,BallyMac Thoroughbreds,,,,30000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1239,1239,Big Skippy,Big Skippy,,,,,GR/RO,C,,Y,,,,Liam's Map,Liam's Map,Rebecca's Surprise,Rebecca's Surprise,,,,,,,,,,"Buck Pond Farm (Douglas S. Arnold), Agent IV ",,,,Terrell S. Frey,,,,150000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1240,1240,Stage Bell,Stage Bell,,,,,CH,F,,Y,,,,Union Rags,Union Rags,Rehearsed,Rehearsed,,,,,,,,,,"Taylor Made Sales Agency, Agent CVIII ",,,,D. B. Stable,,,,22000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1241,1241,Turf Guy,Turf Guy,,,,,GR/RO,C,,Y,,,,Hard Spun,Hard Spun,Rella,Rella,,,,,,,,,,"Denali Stud, Agent for Bridlewood Farm ",,,,"R.N.A. (85,000)",,,,,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1242,1242,Remarkable Mo,Remarkable Mo,,,,,B,C,,Y,,,,Uncle Mo,Uncle Mo,Remarkable Moon,Remarkable Moon,,,,,,,,,,"Woods Edge Farm (Peter O'Callaghan), Agent ",,,,D. K. Strickland/Tony Caver,,,,120000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1243,1243,Nicky's Station,Nicky's Station,,,,,B,C,,Y,,,,Street Sense,Street Sense,Renda,Renda,,,,,,,,,,"Gainesway, Agent for Bridlewood Farm ",,,,BSW/Crow Colts Group,,,,475000,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1244,1244,Magic Bubbles,Magic Bubbles,,,,,B,F,,Y,,,,Empire Maker,Empire Maker,Rigorously,Rigorously,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,"R.N.A. (70,000)",,,,,,,,,T,
2021.0,Y,KEESEPT21,2021-09-18,3,5,1245,1245,Tres Maria's Dream,Tres Maria's Dream,,,,,DB/BR,F,,Y,,,,Union Rags,Union Rags,Roberta Turner,Roberta Turner,,,,,,,,,,"Summerfield (Francis and Barbara Vanlangendonck), Agent for Stonestreet Bred & Raised",,,,Jose Gutierrez,,,,6500,,,,,T,
