SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL
2020,Y,KEESEPT20,2020-09-18,3,5,1306,1306,Betterlookout,Betterlookout,,,,,DB/BR,F,,Y,,,,Distorted Humor,Distorted Humor,Colby Cakes,Colby Cakes,,,,,,,,,,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent IV ",,,,"R.N.A. (47,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1307,1307,Menily,Menily,,,,,DB/BR,F,,Y,,,,Malibu Moon,Malibu Moon,Comme Chez Soi,Comme Chez Soi,,,,,,,,,,"Summerfield (Francis and Barbara Vanlangendonck), Agent for Old Tavern Farm",,,,"R.N.A. (95,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1308,1308,Churchtown,Churchtown,,,,,B,C,,Y,,,,Air Force Blue,Air Force Blue,Complicated,Complicated,,,,,,,,,,"Lane's End, Agent ",,,,"R.N.A. (40,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1309,1309,Mad Magic,Mad Magic,,,,,CH,C,,Y,,,,Munnings,Munnings,Cool and Stormy,Cool and Stormy,,,,,,,,,,"Denali Stud, Agent L ",,,,"Reade Baker, Agent for Paul Braverman",,,,125000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1310,1310,Still On the Books,Still On the Books,,,,,B,C,,Y,,,,Practical Joke,Practical Joke,Cougarstown,Cougarstown,,,,,,,,,,"Taylor Made Sales Agency, Agent CXXI ",,,,Redwings,,,,105000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1311,1311,Casey's Law,Casey's Law,,,,,DB/BR,C,,Y,,,,Constitution,Constitution,Crazy Woman Creek,Crazy Woman Creek,,,,,,,,,,"Eaton Sales, Agent ",,,,"R.N.A. (30,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1312,1312,Trademark,Trademark,,,,,B,C,,Y,,,,Upstart,Upstart,Creative Trick,Creative Trick,,,,,,,,,,"Eaton Sales, Agent ",,,,BBN Racing,,,,42000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1313,1313,Byzantine,Byzantine,,,,,B,F,,Y,,,,Pioneerof the Nile,Pioneerof the Nile,Cristina's Journey,Cristina's Journey,,,,,,,,,,"Machmer Hall Sales, Agent II ",,,,"R.N.A. (47,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1314,1314,Celestial Finish,Celestial Finish,,,,,B,C,,Y,,,,Gormley,Gormley,Crossing the Tape,Crossing the Tape,,,,,,,,,,"Gainesway, Agent XII ",,,,"Lauren Carlisle, Agent",,,,270000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1315,1315,Yakfeek,Yakfeek,,,,,CH,C,,Y,,,,Speightster,Speightster,Crown Congrats,Crown Congrats,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,Evergreen Bloodstock,,,,160000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1316,1316,Distorted Queen,Distorted Queen,,,,,B,F,,Y,,,,Distorted Humor,Distorted Humor,Crown D' Oro,Crown D' Oro,,,,,,,,,,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent I ",,,,Tommy Town Thoroughbreds,,,,200000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1317,1317,Alittlesliceof Pie,Alittlesliceof Pie,,,,,DB/BR,F,,Y,,,,Mastery,Mastery,Culinary,Culinary,,,,,,,,,,"Bedouin Bloodstock, Agent ",,,,Louise Lally / Summerplace Farm LLC,,,,115000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1318,1318,Servilia,Servilia,,,,,B,F,,Y,,,,Empire Maker,Empire Maker,Curlin's Mistress,Curlin's Mistress,,,,,,,,,,"Gainesway, Agent LXVII ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1319,1319,She's Our Legacy,She's Our Legacy,,,,,CH,F,,Y,,,,Klimt,Klimt,Currency Gains,Currency Gains,,,,,,,,,,"Bluewater Sales LLC, Agent I ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1320,1320,Terrazzo,Terrazzo,,,,,GR/RO,F,,Y,,,,Caravaggio,Caravaggio,Dame Ursula (GB),Dame Ursula (GB),,,,,,,,,,"Runnymede Farm, Inc., Agent ",,,,Michael A. Foster,,,,82000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1321,1321,Kandy Kakes,Kandy Kakes,,,,,B,F,,Y,,,,Mastery,Mastery,Dances With Ashley,Dances With Ashley,,,,,,,,,,"Taylor Made Sales Agency, Agent CXXXIX ",,,,John Guarnere,,,,45000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1322,1322,Killdress Kay,Killdress Kay,,,,,B,F,,Y,,,,Bernardini,Bernardini,Dancing Allstar,Dancing Allstar,,,,,,,,,,"Taylor Made Sales Agency, Agent CXII ",,,,"R.N.A. (45,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1323,1323,Dramatic Diva,Dramatic Diva,,,,,B,F,,Y,,,,Bernardini,Bernardini,Dangerous Diva,Dangerous Diva,,,,,,,,,,"Taylor Made Sales Agency, Agent V ",,,,"West Bldstock, Agent for Repole Stables",,,,145000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1324,1324,Hippodrome,Hippodrome,,,,,DB/BR,C,,Y,,,,Ghostzapper,Ghostzapper,Dark Nile,Dark Nile,,,,,,,,,,"Eaton Sales, Agent ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1325,1325,Fierce Assault,Fierce Assault,,,,,DB/BR,C,,Y,,,,Violence,Violence,Dazzletown,Dazzletown,,,,,,,,,,"Woods Edge Farm (Peter O'Callaghan), Agent ",,,,"Gary Contessa, Integrity Bloodstock",,,,40000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1326,1326,Raghadan,Raghadan,,,,,B,C,,Y,,,,Maclean's Music,Maclean's Music,Dazzling (IRE),Dazzling (IRE),,,,,,,,,,"Gainesway, Agent XXXII ",,,,"Quarter Pole Enterprises, LLC",,,,100000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1327,1327,Whatstheconnection,Whatstheconnection,,,,,CH,C,,Y,,,,Connect,Connect,Decorator,Decorator,,,,,,,,,,"Lane's End, Agent ",,,,"R.N.A. (27,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1328,1328,Brooklyn Diamonds,Brooklyn Diamonds,,,,,DB/BR,C,,Y,,,,Uncle Mo,Uncle Mo,Delightful Mary,Delightful Mary,,,,,,,,,,"Darby Dan Farm, Agent VIII ",,,,"Donato Lanni, Agt for SF/Starlight/Madaket",,,,400000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1329,1329,Prima Della,Prima Della,,,,,B,F,,Y,,,,Into Mischief,Into Mischief,Delladonna,Delladonna,,,,,,,,,,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent III ",,,,"R.N.A. (95,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1330,1330,Haute Lady,Haute Lady,,,,,B,F,,Y,,,,Mastery,Mastery,Designer Legs,Designer Legs,,,,,,,,,,"Eaton Sales, Agent ",,,,H M A Equine,,,,50000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1331,1331,Pretty Paper,Pretty Paper,,,,,CH,F,,Y,,,,Practical Joke,Practical Joke,Devious d'Oro,Devious d'Oro,,,,,,,,,,"Taylor Made Sales Agency, Agent LIV ",,,,Billy Williams,,,,45000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1332,1332,Lemonsanddiamonds,Lemonsanddiamonds,,,,,B,F,,Y,,,,Lemon Drop Kid,Lemon Drop Kid,Diamond Baby,Diamond Baby,,,,,,,,,,"Taylor Made Sales Agency, Agent CXXI ",,,,"R.N.A. (20,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1333,1333,Fling,Fling,,,,,DB/BR,F,,Y,,,,Speightstown,Speightstown,Disposablepleasure,Disposablepleasure,,,,,,,,,,"Bedouin Bloodstock, Agent ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1334,1334,Billy P,Billy P,,,,,B,C,,Y,,,,Summer Front,Summer Front,Diva Star,Diva Star,,,,,,,,,,"Machmer Hall Sales, Agent XLIII ",,,,"Shawn Dugan, Agent",,,,75000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1335,1335,Basketball Jones,Basketball Jones,,,,,CH,C,,Y,,,,Curlin,Curlin,Dixie Chicken,Dixie Chicken,,,,,,,,,,"Keith Lancaster, Agent ",,,,"R.N.A. (125,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1336,1336,Dixie Dancing,Dixie Dancing,,,,,B,F,,Y,,,,Runhappy,Runhappy,Dixie Victory,Dixie Victory,,,,,,,,,,"Bluewater Sales LLC, Agent XV ",,,,"R.N.A. (42,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1337,1337,Victor Lazzlo,Victor Lazzlo,,,,,B,C,,Y,,,,Runhappy,Runhappy,Do the Danse,Do the Danse,,,,,,,,,,"Bedouin Bloodstock, Agent VII ",,,,Hubert Guy Bloodstock,,,,35000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1338,1338,Poronui,Poronui,,,,,B,F,,Y,,,,Pioneerof the Nile,Pioneerof the Nile,Dothraki Queen,Dothraki Queen,,,,,,,,,,"Bluewater Sales LLC, Agent XVI ",,,,"R.N.A. (57,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1339,1339,Smoozer,Smoozer,,,,,CH,C,,Y,,,,Flatter,Flatter,Doubled,Doubled,,,,,,,,,,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent I ",,,,"M. Hemmingway, Agent",,,,10000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1340,1340,Trafalgar Shore,Trafalgar Shore,,,,,B,F,,Y,,,,Lord Nelson,Lord Nelson,Double Harbor,Double Harbor,,,,,,,,,,"Taylor Made Sales Agency, Agent XC ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1341,1341,Al's Rocket,Al's Rocket,,,,,GR/RO,C,,Y,,,,Cairo Prince,Cairo Prince,Drama Drama,Drama Drama,,,,,,,,,,"Lane's End, Agent ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1342,1342,Jurkovec,Jurkovec,,,,,CH,C,,Y,,,,Violence,Violence,Ducru,Ducru,,,,,,,,,,"Runnymede Farm, Inc., Agent ",,,,Chalk Racing,,,,88000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1343,1343,Candy Kick,Candy Kick,,,,,DB/BR,F,,Y,,,,Candy Ride (ARG),Candy Ride (ARG),Dyno Temper,Dyno Temper,,,,,,,,,,Dixiana Farms LLC ,,,,"R.N.A. (32,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1344,1344,Fly Me Home,Fly Me Home,,,,,B,F,,Y,,,,Temple City,Temple City,Eagle Island,Eagle Island,,,,,,,,,,"Legacy Bloodstock, Agent XXIII ",,,,"Debbie Easter, Agent",,,,120000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1345,1345,Egot a Poker Face,Egot a Poker Face,,,,,B,C,,Y,,,,Tiznow,Tiznow,Egot,Egot,,,,,,,,,,"Machmer Hall Sales, Agent LI ",,,,"R.N.A. (52,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1346,1346,Collaborative,Collaborative,,,,,DB/BR,C,,Y,,,,Malibu Moon,Malibu Moon,Ellan Vannin,Ellan Vannin,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,"R.N.A. (100,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1347,1347,Maxine Machine,Maxine Machine,,,,,DB/BR,F,,Y,,,,Pioneerof the Nile,Pioneerof the Nile,Emma's Encore,Emma's Encore,,,,,,,,,,"Denali Stud, Agent V ",,,,"R.N.A. (245,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1348,1348,Greatest Empire,Greatest Empire,,,,,B,C,,Y,,,,Exaggerator,Exaggerator,Empire Spring,Empire Spring,,,,,,,,,,"Bluewater Sales LLC, Agent XV ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1349,1349,Big Country,Big Country,,,,,B,C,,Y,,,,Cairo Prince,Cairo Prince,Enhanced,Enhanced,,,,,,,,,,"Legacy Bloodstock, Agent XXXV ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1350,1350,Perfect Picture,Perfect Picture,,,,,CH,C,,Y,,,,Klimt,Klimt,Erma Lee,Erma Lee,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,"R.N.A. (37,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1351,1351,Labarde,Labarde,,,,,DB/BR,C,,Y,,,,More Than Ready,More Than Ready,Eskenformoney,Eskenformoney,,,,,,,,,,"Machmer Hall Sales, Agent II ",,,,Clearwater Stable LLC,,,,160000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1352,1352,Street Feel,Street Feel,,,,,B,F,,Y,,,,Street Sense,Street Sense,Essentially,Essentially,,,,,,,,,,"Denali Stud, Agent for Stonestreet Bred & Raised ",,,,"Chad Schumer, Agent",,,,25000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1353,1353,Shed a Tear,Shed a Tear,,,,,B,C,,Y,,,,Klimt,Klimt,Exceptional Chance,Exceptional Chance,,,,,,,,,,"Bluewater Sales LLC, Agent X ",,,,"R.N.A. (32,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1354,1354,Lady Scarlet,Lady Scarlet,,,,,DB/BR,F,,Y,,,,Union Rags,Union Rags,Exclude (GB),Exclude (GB),,,,,,,,,,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent IV ",,,,"R.N.A. (72,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1355,1355,Above Suspicion,Above Suspicion,,,,,B,F,,Y,,,,Honor Code,Honor Code,Exonerated,Exonerated,,,,,,,,,,Farfellow Farms and H & H Equine ,,,,Spendthrift Farm LLC and MyRacehorse.com,,,,210000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1356,1356,Lanzoni,Lanzoni,,,,,B,C,,Y,,,,Speightster,Speightster,Faithful Prayer,Faithful Prayer,,,,,,,,,,"Baccari Bloodstock, Agent II ",,,,"R.N.A. (42,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1357,1357,Famous Star,Famous Star,,,,,GR/RO,C,,Y,,,,Frosted,Frosted,Famous Alice,Famous Alice,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,"R.N.A. (100,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1358,1358,Jasper Krone,Jasper Krone,,,,,CH,C,,Y,,,,Frosted,Frosted,Fancy Kitten,Fancy Kitten,,,,,,,,,,"Machmer Hall Sales, Agent for Machmer Hall ",,,,Kings Equine,,,,25000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1359,1359,Princess Pita,Princess Pita,,,,,CH,F,,Y,,,,Munnings,Munnings,Fancy Point,Fancy Point,,,,,,,,,,"Lane's End, Agent for Kinsman Farm ",,,,Gary Broad / Walmac Farm,,,,47000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1360,1360,Fan the Fire,Fan the Fire,,,,,B,C,,Y,,,,Hard Spun,Hard Spun,Fanfare,Fanfare,,,,,,,,,,"Lane's End, Agent ",,,,"R.N.A. (45,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1361,1361,Classically,Classically,,,,,B,C,,Y,,,,Into Mischief,Into Mischief,Fanticola,Fanticola,,,,,,,,,,"Taylor Made Sales Agency, Agent for Town & Country Horse Farms, LLC",,,,"R.N.A. (130,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1362,1362,Ms. Priestly,Ms. Priestly,,,,,CH,F,,Y,,,,Frosted,Frosted,Fashion Storm,Fashion Storm,,,,,,,,,,"Taylor Made Sales Agency, Agent XC ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1363,1363,Hey Ma,Hey Ma,,,,,B,F,,Y,,,,Mastery,Mastery,Fast Alexia,Fast Alexia,,,,,,,,,,"Claiborne Farm, Agent ",,,,"Bo Bromagen, Agent",,,,100000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1364,1364,Saucy Lady T,Saucy Lady T,,,,,DB/BR,F,,Y,,,,Tonalist,Tonalist,Fila Primera,Fila Primera,,,,,,,,,,"Lane's End, Agent ",,,,Radical Racing,,,,5000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1365,1365,Amage,Amage,,,,,DB/BR,F,,Y,,,,More Than Ready,More Than Ready,Final Redemption,Final Redemption,,,,,,,,,,"Summerfield (Francis and Barbara Vanlangendonck), Agent LI ",,,,"R.N.A. (70,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1366,1366,Visible Hope,Visible Hope,,,,,DB/BR,F,,Y,,,,Speightstown,Speightstown,Fioretti,Fioretti,,,,,,,,,,"Legacy Bloodstock, Agent for Two Hearts Farm II ",,,,Tommy Town Thoroughbreds,,,,260000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1367,1367,Noballstwostrikes,Noballstwostrikes,,,,,B,C,,Y,,,,Gormley,Gormley,Fleeting Sensation,Fleeting Sensation,,,,,,,,,,"Machmer Hall Sales, Agent for Machmer Hall et al. III ",,,,"R.N.A. (65,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1368,1368,Starship Twizzler,Starship Twizzler,,,,,B,F,,Y,,,,Twirling Candy,Twirling Candy,Folksy,Folksy,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,Monarch Farm,,,,25000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1369,1369,High Connection,High Connection,,,,,CH,C,,Y,,,,Connect,Connect,Forest Legend,Forest Legend,,,,,,,,,,"Lane's End, Agent ",,,,Becky Thomas,,,,75000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1370,1370,Pioneering Spirit,Pioneering Spirit,,,,,B,C,,Y,,,,American Pharoah,American Pharoah,Foundation Spirit,Foundation Spirit,,,,,,,,,,"Taylor Made Sales Agency, Agent CLVIII ",,,,"R.N.A. (50,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1371,1371,Firewolves,Firewolves,,,,,DB/BR,F,,Y,,,,Practical Joke,Practical Joke,Foxy Friend,Foxy Friend,,,,,,,,,,"Gainesway, Agent XIX ",,,,B S W/ Crow,,,,140000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1372,1372,Muse,Muse,,,,,B,F,,Y,,,,Into Mischief,Into Mischief,Frank's Folly,Frank's Folly,,,,,,,,,,"Lane's End, Agent ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1373,1373,Black Bunny,Black Bunny,,,,,DB/BR,C,,Y,,,,Runhappy,Runhappy,Free Flying Soul,Free Flying Soul,,,,,,,,,,"Gainesway, Agent LVIII ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1374,1374,Lady Lauren,Lady Lauren,,,,,GR/RO,F,,Y,,,,Liam's Map,Liam's Map,Frolic's Appeal,Frolic's Appeal,,,,,,,,,,"Terrazas Thoroughbreds, Agent for Corser Thoroughbreds, LLC ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1375,1375,Nate's Revenge,Nate's Revenge,,,,,B,C,,Y,,,,Exaggerator,Exaggerator,Frolic's Revenge,Frolic's Revenge,,,,,,,,,,"Woods Edge Farm (Peter O'Callaghan), Agent ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1376,1376,Fezzan,Fezzan,,,,,B,C,,Y,,,,More Than Ready,More Than Ready,Gabriellestoblame,Gabriellestoblame,,,,,,,,,,"Denali Stud, Agent XLII ",,,,Global Equine Group,,,,100000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1377,1377,Ghost Bayou,Ghost Bayou,,,,,B,F,,Y,,,,Ghostzapper,Ghostzapper,Gal About Town,Gal About Town,,,,,,,,,,"Denali Stud, Agent for Stonestreet Bred & Raised ",,,,Eisaman Equine,,,,60000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1378,1378,Bill Needle,Bill Needle,,,,,B,C,,Y,,,,Distorted Humor,Distorted Humor,Game (FR),Game (FR),,,,,,,,,,"Keith Lancaster, Agent ",,,,"R.N.A. (140,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1379,1379,Beautiful Me,Beautiful Me,,,,,GR/RO,F,,Y,,,,Mastery,Mastery,Gatorette,Gatorette,,,,,,,,,,"Pope McLean (Crestwood Farm), Agent VII ",,,,Cromwell Bloodstock,,,,130000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1380,1380,Gunfighter,Gunfighter,,,,,B,C,,Y,,,,Ghostzapper,Ghostzapper,Gauche,Gauche,,,,,,,,,,"Gainesway, Agent for F. Thomas Conway ",,,,"Ben Glass, Agent",,,,220000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1381,1381,Oiler,Oiler,,,,,B,C,,Y,,,,Uncle Mo,Uncle Mo,Geeky Gorgeous,Geeky Gorgeous,,,,,,,,,,"Eaton Sales, Agent ",,,,Jackpot Farm,,,,110000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1382,1382,Street Slayer,Street Slayer,,,,,B,F,,Y,,,,Street Sense,Street Sense,Ghostslayer,Ghostslayer,,,,,,,,,,"Woods Edge Farm (Peter O'Callaghan), Agent ",,,,Victory Racing Partners,,,,215000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1383,1383,Gilded Quest,Gilded Quest,,,,,CH,F,,Y,,,,Gun Runner,Gun Runner,Gilded Lily,Gilded Lily,,,,,,,,,,"Denali Stud, Agent X ",,,,"R.N.A. (37,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1384,1384,Threenow,Threenow,,,,,B,F,,Y,,,,Tiznow,Tiznow,Gold Dust Woman,Gold Dust Woman,,,,,,,,,,"Eaton Sales, Agent ",,,,"R.N.A. (65,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1385,1385,Hypersport,Hypersport,,,,,B,F,,Y,,,,Blame,Blame,Good Witch Glinda,Good Witch Glinda,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,Christina Jelm for Mike Waters,,,,100000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1386,1386,Hitting Bombs,Hitting Bombs,,,,,B,C,,Y,,,,Gun Runner,Gun Runner,Goose Lemon Drop,Goose Lemon Drop,,,,,,,,,,"Taylor Made Sales Agency, Agent XCVI ",,,,"R.N.A. (42,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1387,1387,Dotada,Dotada,,,,,DB/BR,F,,Y,,,,Violence,Violence,Gorgeous in Gold,Gorgeous in Gold,,,,,,,,,,"Garrencasey Sales LLC, Agent ",,,,Dry Fly Stable,,,,40000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1388,1388,Evyllynn Moon,Evyllynn Moon,,,,,CH,F,,Y,,,,Tonalist,Tonalist,Grand Moon,Grand Moon,,,,,,,,,,"Lane's End, Agent ",,,,Eisaman Equine,,,,75000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1389,1389,Kupuna,Kupuna,,,,,DB/BR,C,,Y,,,,Hard Spun,Hard Spun,Hanalei Hailey,Hanalei Hailey,,,,,,,,,,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent for Stonestreet Bred & Raised",,,,"Shepherd Eq. Adv., Agent for W Sanders & L Hirsch",,,,140000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1390,1390,Great Adventure,Great Adventure,,,,,B,F,,Y,,,,Candy Ride (ARG),Candy Ride (ARG),Hantaloop,Hantaloop,,,,,,,,,,"Lane's End, Agent ",,,,"R.N.A. (75,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1391,1391,White Pine,White Pine,,,,,GR/RO,F,,Y,,,,Tapit,Tapit,Hard Hat,Hard Hat,,,,,,,,,,"Gainesway, Agent X ",,,,Corr Bridge Bloodstock,,,,45000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1392,1392,Gaels Pride,Gaels Pride,,,,,DB/BR,F,,Y,,,,Mastery,Mastery,Harlan's Honor,Harlan's Honor,,,,,,,,,,"Denali Stud, Agent XLII ",,,,"Mark Glatt, Agent",,,,75000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1393,1393,Sea Lane,Sea Lane,,,,,B,C,,Y,,,,Liam's Map,Liam's Map,Haylie Brae,Haylie Brae,,,,,,,,,,"Legacy Bloodstock, Agent for Two Hearts Farm II ",,,,"R.N.A. (55,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1394,1394,Goin to the Show,Goin to the Show,,,,,B,C,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Heath,Heath,,,,,,,,,,"Claiborne Farm, Agent ",,,,Sam Aguiar,,,,60000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1395,1395,Muy Chistosa,Muy Chistosa,,,,,B,F,,Y,,,,Practical Joke,Practical Joke,Hello Maggie May,Hello Maggie May,,,,,,,,,,"Machmer Hall Sales, Agent XXXVI ",,,,"Tom McCrocklin, Agent for Champion Equine",,,,110000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1396,1396,Run the Tap,Run the Tap,,,,,GR/RO,F,,Y,,,,Gun Runner,Gun Runner,Hightap,Hightap,,,,,,,,,,"Gainesway, Agent XI ",,,,"Kenneth McPeek, Agent / Walking L.",,,,210000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1397,1397,Laraque,Laraque,,,,,B,C,,Y,,,,Arrogate,Arrogate,Holy Empress,Holy Empress,,,,,,,,,,"Gainesway, Agent XLIX ",,,,"X-Men Racing, LLC",,,,95000,,,,,T,
2020,Y,KEESEPT20,2020-09-18,3,5,1398,1398,Thataint Tooshabby,Thataint Tooshabby,,,,,CH,F,,Y,,,,Dialed In,Dialed In,Home of the Blues,Home of the Blues,,,,,,,,,,"Lane's End, Agent ",,,,"D.J. Stables / Kim Valerio, Agent",,,,130000,,,,,T,
