SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATE SALE,BREED,YEARFOAL
2023,Y,23FTSARMIX,2023-10-17,1,1,247,247,,,,,2023-02-09,0,B,C,,W,,,NY,MODERNIST,MODERNIST,PIONEEROF NEW YORK,PIONEEROF NEW YORK,PIONEEROF THE NILE,PIONEEROF THE NILE,,,,,,VINERY SALES,,VINERY SALES AGENT XXXI,,,,RAMIRO SALAZAR AGENT,,,,5000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,248,248,,,,,2023-02-26,0,DKB,F,,W,,,NY,INDEPENDENCE HALL,INDEPENDENCE HALL,PLEASANT HARBOR,PLEASANT HARBOR,ROCKPORT HARBOR,ROCKPORT HARBOR,,,,,,RHAPSODY FARM LLC,,RHAPSODY FARM LLC AGENT,,,,BRONCO BLOODSTOCK,,,,75000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,249,249,,,,,2023-03-31,0,CH,C,,W,,,NY,FREUD,FREUD,PLENTY OF CHROME,PLENTY OF CHROME,BIG DRAMA,BIG DRAMA,,,,,,VINERY SALES,,VINERY SALES AGENT XXIX,,,,HEATHER LARSON,,,,3000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,250,250,,,,,2023-04-19,0,B,F,,W,,,NY,GALILEAN,GALILEAN,PLINKING,PLINKING,TALKIN MAN,TALKIN MAN,,,,,,HIDDEN LAKE FARM LLC,,HIDDEN LAKE FARM LLC AGENT,,,,NOT SOLD,,,,19000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,251,251,,,,,2023-02-11,0,B,C,,W,,,NY,GOOD MAGIC,GOOD MAGIC,POPSTAR,POPSTAR,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,,,VINERY SALES,,VINERY SALES AGENT IV,,,,C F FARM,,,,230000,,https://vimeo.com/874153535?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,252,252,,,,,2023-03-17,0,B,C,,W,,,NY,MODERNIST,MODERNIST,PRAIRIE TRIP,PRAIRIE TRIP,TRIPPI,TRIPPI,,,,,,VINERY SALES,,VINERY SALES AGENT FOR MAJESTIC VIEW FARMS INT'L,,,,NOT SOLD,,,,24000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,253,253,PRETTY SHEA D,PRETTY SHEA D,,,2015-03-20,8,B,M,,B,,,KY,PAYNTER,PAYNTER,ECHO HARBOR,ECHO HARBOR,BOSTON HARBOR,BOSTON HARBOR,,,,,,HIDDEN LAKE FARM LLC,,HIDDEN LAKE FARM LLC AGENT,,,,OUT,,,,0,,,,,T,2015
2023,Y,23FTSARMIX,2023-10-17,1,1,254,254,PRISCA,PRISCA,,,2020-03-18,3,DKB,M,,B,,,KY,CLASSIC EMPIRE,CLASSIC EMPIRE,BOLD ASSURANCE,BOLD ASSURANCE,STORMY ATLANTIC,STORMY ATLANTIC,,,,,,VINERY SALES,,VINERY SALES AGENT FOR HEAD OF PLAINS LLC,,,,NOT SOLD,,,,7000,,,,,T,2020
2023,Y,23FTSARMIX,2023-10-17,1,1,255,255,PUFF PIECE,PUFF PIECE,,,2013-02-24,10,DKB,M,,B,,,NY,FLATTER,FLATTER,VIVI'S BOOK,VIVI'S BOOK,LYCIUS,LYCIUS,,,,,,MCMAHON OF SARATOGA THB LLC,,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT FOR VIVIEN G. MALLOY,,,,NOT SOLD,,,,1000,,,,,T,2013
2023,Y,23FTSARMIX,2023-10-17,1,1,256,256,,,,,2023-02-06,0,B,F,,W,,,NY,KING FOR A DAY,KING FOR A DAY,QUALIFYING,QUALIFYING,QUALITY ROAD,QUALITY ROAD,,,,,,VINERY SALES,,VINERY SALES AGENT XXXIV,,,,M G RACING,,,,2000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,257,257,,,,,2023-02-11,0,B,F,,W,,,NY,KNOWN AGENDA,KNOWN AGENDA,QUEEN BESS,QUEEN BESS,TIZNOW,TIZNOW,,,,,,TURNING POINT BLOODSTOCK,,TURNING POINT BLOODSTOCK AGENT,,,,NOT SOLD,,,,17000,,https://vimeo.com/873140999?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,258,258,QUEEN OF LIES,QUEEN OF LIES,,,2018-04-16,5,CH,M,,B,,,NY,BURATINO (IRE),BURATINO (IRE),QUEEN OF MAY,QUEEN OF MAY,BERNARDINI,BERNARDINI,,,,,,INDIAN CREEK FARM,,INDIAN CREEK AGENT,,,,OUT,,,,0,,,,,T,2018
2023,Y,23FTSARMIX,2023-10-17,1,1,259,259,,,,,2023-02-26,0,CH,C,,W,,,NY,SOLOMINI,SOLOMINI,RADIANT BEAUTY,RADIANT BEAUTY,ORB,ORB,,,,,,RHAPSODY FARM LLC,,RHAPSODY FARM LLC AGENT,,,,NOT SOLD,,,,6000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,260,260,,,,,2023-02-28,0,B,F,,W,,,NY,VEKOMA,VEKOMA,RAVING,RAVING,CALIFORNIA CHROME,CALIFORNIA CHROME,,,,,,LILI KOBIELSKI,,THE NEW HILL FARM,,,,NOT SOLD,,,,37000,,https://vimeo.com/873876824?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,261,261,RECEIVE A GIFT,RECEIVE A GIFT,,,2020-04-11,3,CH,M,,B,,,KY,FROSTED,FROSTED,MYRIAD,MYRIAD,GHOSTZAPPER,GHOSTZAPPER,,,,,,SARATOGA GLEN FARM LLC,,SARATOGA GLEN FARM AGENT,,,,NOT SOLD,,,,9000,,https://www.youtube.com/watch?v=8QusuF29xb8&feature=youtu.be,,,T,2020
2023,Y,23FTSARMIX,2023-10-17,1,1,262,262,,,,,2023-04-29,0,CH,F,,W,,,NY,ENGAGE,ENGAGE,RED'S ROUND TABLE,RED'S ROUND TABLE,CUVEE,CUVEE,,,,,,HIDDEN LAKE FARM LLC,,HIDDEN LAKE FARM LLC AGENT,,,,NOT SOLD,,,,19000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,263,263,,,,,2023-03-12,0,DKB,F,,W,,,NY,CENTRAL BANKER,CENTRAL BANKER,REIKA,REIKA,STREET SENSE,STREET SENSE,,,,,,MCMAHON OF SARATOGA THB LLC,,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,BERGEN STABLES,,,,7000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,264,264,,,,,2023-05-03,0,B,C,,W,,,NY,GALILEAN,GALILEAN,R FROSTY ONE,R FROSTY ONE,SOUTHERN SUCCESS,SOUTHERN SUCCESS,,,,,,HIDDEN LAKE FARM LLC,,HIDDEN LAKE FARM LLC AGENT,,,,NOT SOLD,,,,1000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,265,265,ROCKIN HEATHER,ROCKIN HEATHER,,,2008-03-19,15,DKB,M,,B,,,KY,IN EXCESS (IRE),IN EXCESS (IRE),HEATHERDOESNTBLUFF,HEATHERDOESNTBLUFF,OLD TRIESTE,OLD TRIESTE,,,,,,VINERY SALES,,VINERY SALES AGENT XLVIII,,,,OUT,,,,0,,,,,T,2008
2023,Y,23FTSARMIX,2023-10-17,1,1,266,266,,,,,2023-02-13,0,B,F,,W,,,NY,INDEPENDENCE HALL,INDEPENDENCE HALL,ROCK 'N WOLIN,ROCK 'N WOLIN,NOT FOR LOVE,NOT FOR LOVE,,,,,,LILI KOBIELSKI,,THE NEW HILL FARM,,,,REEVES THOROUGHBRED RACING,,,,40000,,https://vimeo.com/874093623?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,267,267,ROCK THIS TOWNE,ROCK THIS TOWNE,,,2020-03-12,3,DKB,M,,B,,,KY,MO TOWN,MO TOWN,SHOPPED OUT,SHOPPED OUT,MINESHAFT,MINESHAFT,,,,,,INDIAN CREEK FARM,,INDIAN CREEK AGENT,,,,LEMB STABLES,,,,55000,,,,,T,2020
2023,Y,23FTSARMIX,2023-10-17,1,1,268,268,ROSE' TO BLAME,ROSE' TO BLAME,,,2017-02-10,6,B,M,,B,,,KY,BLAME,BLAME,SATIRICAL,SATIRICAL,DISTORTED HUMOR,DISTORTED HUMOR,,,,,,LEGACY BLOODSTOCK,,LEGACY BLOODSTOCK AGENT II,,,,LAMBHOLM AGT,,,,75000,,https://vimeo.com/874436241?share=copy,,Y,T,2017
2023,Y,23FTSARMIX,2023-10-17,1,1,269,269,,,,,2023-03-21,0,GRR,C,,W,,,NY,LIAM'S MAP,LIAM'S MAP,ROSE' TO BLAME,ROSE' TO BLAME,BLAME,BLAME,,,,,,LEGACY BLOODSTOCK,,LEGACY BLOODSTOCK AGENT II,,,,CHERRY KNOLL,,,,110000,,https://vimeo.com/872535705?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,270,270,,,,,2023-03-01,0,DKB,F,,W,,,NY,TIZ THE LAW,TIZ THE LAW,RUNFASTANDLOUD,RUNFASTANDLOUD,NATIVE RULER,NATIVE RULER,,,,,,LILI KOBIELSKI,,THE NEW HILL FARM,,,,CYPRESSHEAD RACING,,,,52000,,https://vimeo.com/873863874?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,271,271,,,,,2023-04-01,0,GRR,F,,W,,,NY,CENTRAL BANKER,CENTRAL BANKER,SAILONSILVERGIRL,SAILONSILVERGIRL,MIZZEN MAST,MIZZEN MAST,,,,,,RHAPSODY FARM LLC,,RHAPSODY FARM LLC AGENT,,,,MICHELLE REDDING,,,,7000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,272,272,,,,,2023-03-08,0,B,C,,W,,,NY,TAKE CHARGE INDY,TAKE CHARGE INDY,SAILOR'S TREASURE,SAILOR'S TREASURE,GOLDENCENTS,GOLDENCENTS,,,,,,VINERY SALES,,VINERY SALES AGENT LVII,,,,NOT SOLD,,,,1000,,https://vimeo.com/872928674?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,273,273,SALLY O'BRIEN,SALLY O'BRIEN,,,2017-04-23,6,CH,M,,B,,,KY,DISTORTED HUMOR,DISTORTED HUMOR,STAR TORINA,STAR TORINA,A.P. INDY,A.P. INDY,,,,,,INDIAN CREEK FARM,,INDIAN CREEK AGENT,,,,FORTUNE FARM LLC,,,,55000,,,,,T,2017
2023,Y,23FTSARMIX,2023-10-17,1,1,274,274,,,,,2023-02-17,0,B,F,,W,,,NY,CODE OF HONOR,CODE OF HONOR,SAMANDAH,SAMANDAH,PIONEEROF THE NILE,PIONEEROF THE NILE,,,,,,TURNING POINT BLOODSTOCK,,TURNING POINT BLOODSTOCK AGENT,,,,OUT,,,,0,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,275,275,,,,,2023-03-03,0,B,C,,W,,,NY,HONEST MISCHIEF,HONEST MISCHIEF,SARAH'S KITTEN,SARAH'S KITTEN,KITTEN'S JOY,KITTEN'S JOY,,,,,,LILI KOBIELSKI,,THE NEW HILL FARM AGENT,,,,SETH GREGORY AGENT,,,,10000,,https://vimeo.com/873863819?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,276,276,SEEYOUINTHETOWN,SEEYOUINTHETOWN,,,2008-02-08,15,B,M,,B,,,KY,SPEIGHTSTOWN,SPEIGHTSTOWN,INVITING,INVITING,EXPLOIT,EXPLOIT,,,,,,VINERY SALES,,VINERY SALES AGENT XLVIII,,,,OUT,,,,0,,,,,T,2008
2023,Y,23FTSARMIX,2023-10-17,1,1,277,277,,,,,2023-03-14,0,DKB,F,,W,,,NY,UNIFIED,UNIFIED,SENSE OF PEACE,SENSE OF PEACE,MISSION IMPAZIBLE,MISSION IMPAZIBLE,,,,,,SEQUEL NEW YORK,,SEQUEL NEW YORK AGENT XIII,,,,NOT SOLD,,,,1000,,https://youtu.be/itDRRAVw-UY,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,278,278,,,,,2023-03-26,0,DKB,F,,W,,,NY,TIZ THE LAW,TIZ THE LAW,SHANTAY YOU STAY,SHANTAY YOU STAY,JAPAN,JAPAN,,,,,,STUART MORRIS,,STUART MORRIS AGENT FOR WALDORF FARM,,,,LAMBHOLM AGENT,,,,52000,,https://www.youtube.com/watch?v=GgHJ1bYw9xk,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,279,279,,,,,2023-02-02,0,DKB,F,,W,,,NY,UNIFIED,UNIFIED,SHE THROWS HEAT,SHE THROWS HEAT,HONOR CODE,HONOR CODE,,,,,,VINERY SALES,,VINERY SALES AGENT XXXVIII,,,,OUT,,,,0,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,280,280,,,,,2023-04-29,0,B,F,,W,,,NY,ECHO TOWN,ECHO TOWN,SILVER SANDS,SILVER SANDS,EL PRADO (IRE),EL PRADO (IRE),,,,,,HIDDEN LAKE FARM LLC,,HIDDEN LAKE FARM LLC AGENT,,,,OUT,,,,0,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,281,281,,,,,2023-02-03,0,CH,F,,W,,,NY,SOLOMINI,SOLOMINI,SKY GAL,SKY GAL,SKY MESA,SKY MESA,,,,,,MCMAHON OF SARATOGA THB LLC,,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,NOT SOLD,,,,1000,,https://vimeo.com/874656941?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,282,282,SLIGHTLY TIPSY,SLIGHTLY TIPSY,,,2015-04-23,8,DKB,M,,B,,,NORTH CAROLINA,UNCLE MO,UNCLE MO,SONOROUS,SONOROUS,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,,,LILI KOBIELSKI,,THE NEW HILL FARM AGENT,,,,LUIS SEGLIN AGENT,,,,3000,,https://vimeo.com/873909154?share=copy,,,T,2015
2023,Y,23FTSARMIX,2023-10-17,1,1,283,283,SOUL OPPOSITION,SOUL OPPOSITION,,,2010-03-01,13,CH,M,,B,,,NY,THUNDER GULCH,THUNDER GULCH,SOUL POSSESSION,SOUL POSSESSION,BELONG TO ME,BELONG TO ME,,,,,,VINERY SALES,,VINERY SALES AGENT I,,,,NOT SOLD,,,,1000,,,,,T,2010
2023,Y,23FTSARMIX,2023-10-17,1,1,284,284,,,,,2023-02-02,0,B,C,,W,,,NY,MIDNIGHT LUTE,MIDNIGHT LUTE,SOUTHERN CHARMER,SOUTHERN CHARMER,DIXIE UNION,DIXIE UNION,,,,,,VINERY SALES,,VINERY SALES AGENT LIX,,,,NOT SOLD,,,,27000,,https://vimeo.com/874454966?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,285,285,SPARKLING CITY,SPARKLING CITY,,,2007-03-12,16,B,M,,B,,,KY,CAPE TOWN,CAPE TOWN,NAVAJO PASS,NAVAJO PASS,SECRETARIAT,SECRETARIAT,,,,,,SEQUEL NEW YORK,,SEQUEL NEW YORK AGENT III,,,,OUT,,,,0,,,,,T,2007
2023,Y,23FTSARMIX,2023-10-17,1,1,286,286,,,,,2023-03-09,0,B,F,,W,,,NY,BOLT D'ORO,BOLT D'ORO,SPARKLING CITY,SPARKLING CITY,CAPE TOWN,CAPE TOWN,,,,,,SEQUEL NEW YORK,,SEQUEL NEW YORK AGENT III,,,,BRONCO BLOODSTOCK,,,,55000,,https://vimeo.com/874417005?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,287,287,SPECIAL CHARM (IRE),SPECIAL CHARM (IRE),,,2009-03-13,14,DKB,M,,B,,,IRE,DANSILI (GB),DANSILI (GB),OLYMPIC CHARMER,OLYMPIC CHARMER,OLYMPIO,OLYMPIO,,,,,,STUART MORRIS,,STUART MORRIS AGENT V,,,,NOT SOLD,,,,1000,,,,,T,2009
2023,Y,23FTSARMIX,2023-10-17,1,1,288,288,,,,,2023-03-17,0,CH,C,,W,,,NY,CENTRAL BANKER,CENTRAL BANKER,SPIRITUALITY,SPIRITUALITY,GEMOLOGIST,GEMOLOGIST,,,,,,MCMAHON OF SARATOGA THB LLC,,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,NOT SOLD,,,,4000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,289,289,STACIAS RUBY,STACIAS RUBY,,,2019-03-28,4,B,M,,B,,,KY,HONOR CODE,HONOR CODE,CLASSIEST GEM,CLASSIEST GEM,DEHERE,DEHERE,,,,,,LILI KOBIELSKI,,THE NEW HILL FARM,,,,FMQ STABLES,,,,25000,,https://vimeo.com/873909113?share=copy,,,T,2019
2023,Y,23FTSARMIX,2023-10-17,1,1,290,290,,,,,2023-03-09,0,GRR,C,,W,,,NY,ROCK YOUR WORLD,ROCK YOUR WORLD,STERLING BEAUTY,STERLING BEAUTY,CENTRAL BANKER,CENTRAL BANKER,,,,,,LILI KOBIELSKI,,THE NEW HILL FARM,,,,NOT SOLD,,,,29000,,https://vimeo.com/873863770?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,291,291,,,,,2023-05-24,0,CH,C,,W,,,NY,HARD SPUN,HARD SPUN,ST. MALO'S GATE,ST. MALO'S GATE,DYNAFORMER,DYNAFORMER,,,,,,MCMAHON OF SARATOGA THB LLC,,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,NOT SOLD,,,,65000,,https://vimeo.com/874656402?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,292,292,STORMY SALUTE,STORMY SALUTE,,,2012-04-05,11,B,M,,B,,,KY,STORMY ATLANTIC,STORMY ATLANTIC,HONOUR COLONY,HONOUR COLONY,HONOUR AND GLORY,HONOUR AND GLORY,,,,,,INDIAN CREEK FARM,,INDIAN CREEK AGENT,,,,RACHID BROTHERS,,,,2000,,,,,T,2012
2023,Y,23FTSARMIX,2023-10-17,1,1,293,293,,,,,2023-05-02,0,B,F,,W,,,NY,CATHOLIC BOY,CATHOLIC BOY,STORMY SALUTE,STORMY SALUTE,STORMY ATLANTIC,STORMY ATLANTIC,,,,,,INDIAN CREEK FARM,,INDIAN CREEK AGENT,,,,ROYAL BREEZE THOROUGHBREDS,,,,1000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,294,294,,,,,2023-05-11,0,B,C,,W,,,NY,BUSTIN STONES,BUSTIN STONES,SUCCESSFUL SONG,SUCCESSFUL SONG,SUCCESSFUL APPEAL,SUCCESSFUL APPEAL,,,,,,VINERY SALES,,VINERY SALES AGENT XXVI,,,,WALDORF FARM,,,,8500,,https://vimeo.com/872926096?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,295,295,,,,,2023-02-21,0,B,F,,W,,,NY,MOR SPIRIT,MOR SPIRIT,SUMMER BLOSSOM,SUMMER BLOSSOM,AMERICAIN,AMERICAIN,,,,,,VINERY SALES,,VINERY SALES AGENT XXXIII,,,,NOT SOLD,,,,1000,,https://vimeo.com/874136293?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,296,296,SUPER STONE,SUPER STONE,,,2015-02-21,8,CH,M,,B,,,NY,BUSTIN STONES,BUSTIN STONES,STORMY BEAR,STORMY BEAR,STORM CAT,STORM CAT,,,,,,STUART MORRIS,,STUART MORRIS AGENT FOR WALDORF FARM,,,,OUT,,,,0,,https://www.youtube.com/watch?v=BeFA1mAjUhI&list=PLQwjqm7md6-yImLFwX6oVAgjLCkHikRU4&index=12,,,T,2015
2023,Y,23FTSARMIX,2023-10-17,1,1,297,297,,,,,2023-01-17,0,CH,C,,W,,,NY,TACITUS,TACITUS,SUPER STONE,SUPER STONE,BUSTIN STONES,BUSTIN STONES,,,,,,STUART MORRIS,,STUART MORRIS AGENT FOR WALDORF FARM,,,,OUT,,,,0,,https://www.youtube.com/watch?v=FDqKwKFLOS0&list=PLQwjqm7md6-yImLFwX6oVAgjLCkHikRU4&index=13,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,298,298,,,,,2023-04-17,0,B,F,,W,,,NY,GOOD SAMARITAN,GOOD SAMARITAN,SU SAY SOCKS,SU SAY SOCKS,DIVINE PARK,DIVINE PARK,,,,,,TURNING POINT BLOODSTOCK,,TURNING POINT BLOODSTOCK AGENT,,,,NOT SOLD,,,,1000,,https://vimeo.com/874614072?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,299,299,,,,,2023-02-11,0,B,F,,W,,,NY,KNOWN AGENDA,KNOWN AGENDA,SWEETIE DARLING,SWEETIE DARLING,BERNARDINI,BERNARDINI,,,,,,TURNING POINT BLOODSTOCK,,TURNING POINT BLOODSTOCK AGENT,,,,RUDY RODRIGUEZ,,,,16000,,https://vimeo.com/873136516?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,300,300,SWEET JUBILEE,SWEET JUBILEE,,,2020-02-25,3,B,M,,B,,,KY,UNCLE MO,UNCLE MO,WINE PRINCESS,WINE PRINCESS,GHOSTZAPPER,GHOSTZAPPER,,,,,,SEQUEL NEW YORK,,SEQUEL NEW YORK AGENT FOR JUDDMONTE,,,,SHEPHERD EQUINE ADVISORS AGT FOR LARRY HIRSCH,,,,140000,,https://youtu.be/71ekU7u7I8o,,,T,2020
2023,Y,23FTSARMIX,2023-10-17,1,1,301,301,,,,,2023-04-04,0,B,C,,W,,,NY,GALILEAN,GALILEAN,SWEET PEACHES,SWEET PEACHES,D' FUNNYBONE,D' FUNNYBONE,,,,,,HIDDEN LAKE FARM LLC,,HIDDEN LAKE FARM LLC AGENT,,,,RICE HORSE,,,,1000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,302,302,SWEET SELENA,SWEET SELENA,,,2023-02-25,0,GR,F,,W,,,ON,KNICKS GO,KNICKS GO,RUBY FROST,RUBY FROST,THE FACTOR,THE FACTOR,,,,,,SEQUEL NEW YORK,,SEQUEL NEW YORK AGENT V,,,,MACHMER HALL,,,,50000,,https://youtu.be/BXC9mV3L7Z4,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,303,303,TACITOR,TACITOR,,,2023-03-23,0,GRR,C,,W,,,NY,TACITUS,TACITUS,SLIGHTLY TIPSY,SLIGHTLY TIPSY,UNCLE MO,UNCLE MO,,,,,,LILI KOBIELSKI,,THE NEW HILL FARM AGENT,,,,VALIUM STABLE,,,,17000,,https://vimeo.com/873863717?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,304,304,,,,,2023-03-17,0,DKB,F,,W,,,NY,LEXITONIAN,LEXITONIAN,TALK YOU OUT OF IT,TALK YOU OUT OF IT,OVERANALYZE,OVERANALYZE,,,,,,SARATOGA GLEN FARM LLC,,SARATOGA GLEN FARM AGENT,,,,ARROWHEAD FARM,,,,60000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,305,305,TAP TOE,TAP TOE,,,2023-03-27,0,GRR,F,,W,,,NY,LOOKIN AT LEE,LOOKIN AT LEE,TAPCEPTIONAL,TAPCEPTIONAL,CONCORD POINT,CONCORD POINT,,,,,,HARRY L LANDRY BLOODSTOCK LLC,,HARRY L. LANDRY BLOODSTOCK LLC AGENT,,,,NOT SOLD,,,,9000,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,306,306,,,,,2023-05-12,0,CH,F,,W,,,NY,HONEST MISCHIEF,HONEST MISCHIEF,THATZA WRAP,THATZA WRAP,HARD SPUN,HARD SPUN,,,,,,TURNING POINT BLOODSTOCK,,TURNING POINT BLOODSTOCK AGENT,,,,AP STABLE,,,,2000,,https://vimeo.com/874553491?share=copy,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,307,307,,,,,2023-02-07,0,B,F,,W,,,NY,RUNHAPPY,RUNHAPPY,THE GREAT JOHANNA,THE GREAT JOHANNA,TEUFLESBERG,TEUFLESBERG,,,,,,MCMAHON OF SARATOGA THB LLC,,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,OUT,,,,0,,,,,T,2023
2023,Y,23FTSARMIX,2023-10-17,1,1,308,308,THINKING OF MOM,THINKING OF MOM,,,2011-03-15,12,B,M,,B,,,KY,ARTIE SCHILLER,ARTIE SCHILLER,MARQ OF BEAUTY,MARQ OF BEAUTY,MARQUETRY,MARQUETRY,,,,,,VINERY SALES,,VINERY SALES AGENT LVIII,,,,OUT,,,,0,,,,,T,2011
2023,Y,23FTSARMIX,2023-10-17,1,1,309,309,TIME COUNTS,TIME COUNTS,,,2008-03-07,15,B,M,,B,,,FL,CLOSING ARGUMENT,CLOSING ARGUMENT,FIESTY COUNTESS,FIESTY COUNTESS,COUNT THE TIME,COUNT THE TIME,,,,,,MCMAHON OF SARATOGA THB LLC,,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,JOHN MUTH AGENT FOR KENNETH HACKEL,,,,2000,,,,,T,2008
2023,Y,23FTSARMIX,2023-10-17,1,1,310,310,TIME WARP,TIME WARP,,,2016-03-26,7,GRR,M,,B,,,NY,CAIRO PRINCE,CAIRO PRINCE,TWO HEARTS,TWO HEARTS,DEPUTY MINISTER,DEPUTY MINISTER,,,,,,SARATOGA GLEN FARM LLC,,SARATOGA GLEN FARM AGENT,,,,PETER T PUTRIMENT,,,,2500,,https://www.youtube.com/watch?v=cAudQC83beI&feature=youtu.be,,,T,2016
